ts,value
2016-06-22 02:18:44,15514
2016-06-22 02:19:45,15514
2016-06-22 02:20:45,15514
2016-06-22 02:21:46,15514
2016-06-22 02:22:47,15514
2016-06-22 02:23:47,15514
2016-06-22 02:24:48,15514
2016-06-22 02:25:49,15514
2016-06-22 02:26:49,15514
2016-06-22 02:27:50,15514
2016-06-22 02:28:51,15514
2016-06-22 02:29:51,15514
2016-06-22 02:30:52,15514
2016-06-22 02:31:54,15514
2016-06-22 02:32:55,15514
2016-06-22 02:33:58,15514
2016-06-22 02:34:57,15514
2016-06-22 02:35:59,15514
2016-06-22 02:36:59,15514
2016-06-22 02:37:59,15514
2016-06-22 02:39:00,15514
2016-06-22 02:40:01,15514
2016-06-22 02:41:03,15514
2016-06-22 02:42:02,15514
2016-06-22 02:43:03,15514
2016-06-22 02:44:04,15514
2016-06-22 02:45:04,15514
2016-06-22 02:46:05,15514
2016-06-22 02:47:07,15514
2016-06-22 02:48:06,15514
2016-06-22 02:49:07,15514
2016-06-22 02:50:08,15514
2016-06-22 02:51:10,15514
2016-06-22 02:52:09,15514
2016-06-22 02:53:10,15514
2016-06-22 02:54:13,15514
2016-06-22 02:55:12,15514
2016-06-22 02:56:13,15514
2016-06-22 02:57:13,15514
2016-06-22 02:58:14,15514
2016-06-22 02:59:15,15514
2016-06-22 03:00:15,15514
2016-06-22 03:01:17,15514
2016-06-22 03:02:17,15514
2016-06-22 03:03:18,15514
2016-06-22 03:04:19,15514
2016-06-22 03:05:19,15514
2016-06-22 03:06:20,15514
2016-06-22 03:07:21,15514
2016-06-22 03:08:21,15514
2016-06-22 03:09:22,15514
2016-06-22 03:10:23,15514
2016-06-22 03:11:23,15514
2016-06-22 03:12:24,15514
2016-06-22 03:13:24,15514
2016-06-22 03:14:25,15514
2016-06-22 03:15:27,15514
2016-06-22 03:16:27,15514
2016-06-22 03:17:27,15514
2016-06-22 03:18:29,15514
2016-06-22 03:19:29,15514
2016-06-22 03:20:30,15514
2016-06-22 03:21:31,15514
2016-06-22 03:22:31,15514
2016-06-22 03:23:32,15514
2016-06-22 03:24:33,15514
2016-06-22 03:25:33,15514
2016-06-22 03:26:34,15514
2016-06-22 03:27:35,15514
2016-06-22 03:28:35,15514
2016-06-22 03:29:36,15514
2016-06-22 03:30:37,15514
2016-06-22 03:31:37,15514
2016-06-22 03:32:38,15514
2016-06-22 03:33:38,15514
2016-06-22 03:34:39,15514
2016-06-22 03:35:40,15514
2016-06-22 03:36:42,15514
2016-06-22 03:37:42,15514
2016-06-22 03:38:42,15514
2016-06-22 03:39:43,15514
2016-06-22 03:40:44,15514
2016-06-22 03:41:44,15514
2016-06-22 03:42:45,15514
2016-06-22 03:43:46,15514
2016-06-22 03:44:46,15514
2016-06-22 03:45:47,15514
2016-06-22 03:46:47,15514
2016-06-22 03:47:48,15514
2016-06-22 03:48:49,15514
2016-06-22 03:49:49,15514
2016-06-22 03:50:50,15514
2016-06-22 03:51:51,15514
2016-06-22 03:52:51,15514
2016-06-22 03:53:52,15514
2016-06-22 03:54:52,15514
2016-06-22 03:55:53,15514
2016-06-22 03:56:54,15514
2016-06-22 03:57:54,15514
2016-06-22 03:58:55,15514
2016-06-22 03:59:56,15514
2016-06-22 04:00:56,15514
2016-06-22 04:01:57,15514
2016-06-22 04:02:58,15514
2016-06-22 04:03:58,15514
2016-06-22 04:04:59,15514
2016-06-22 04:06:00,15514
2016-06-22 04:07:03,15514
2016-06-22 04:08:02,15514
2016-06-22 04:09:03,15514
2016-06-22 04:10:03,15514
2016-06-22 04:11:04,15514
2016-06-22 04:12:05,15514
2016-06-22 04:13:05,15514
2016-06-22 04:14:06,15514
2016-06-22 04:15:06,15514
2016-06-22 04:16:07,15514
2016-06-22 04:17:09,15514
2016-06-22 04:18:08,15514
2016-06-22 04:19:09,15514
2016-06-22 04:20:10,15514
2016-06-22 04:21:10,15514
2016-06-22 04:22:11,15514
2016-06-22 04:23:12,15514
2016-06-22 04:24:13,15514
2016-06-22 04:25:13,15514
2016-06-22 04:26:13,15514
2016-06-22 04:27:14,15514
2016-06-22 04:28:15,15514
2016-06-22 04:29:15,15514
2016-06-22 04:30:16,15514
2016-06-22 04:31:17,15514
2016-06-22 04:32:17,15514
2016-06-22 04:33:18,15514
2016-06-22 04:34:19,15514
2016-06-22 04:35:19,15514
2016-06-22 04:36:20,15514
2016-06-22 04:37:20,15514
2016-06-22 04:38:21,15514
2016-06-22 04:39:22,15514
2016-06-22 04:40:22,15514
2016-06-22 04:41:23,15514
2016-06-22 04:42:24,15514
2016-06-22 04:43:24,15514
2016-06-22 04:44:25,15514
2016-06-22 04:45:26,15514
2016-06-22 04:46:26,15514
2016-06-22 04:47:27,15514
2016-06-22 04:48:28,15514
2016-06-22 04:49:28,15514
2016-06-22 04:50:29,15514
2016-06-22 04:51:30,15514
2016-06-22 04:52:30,15514
2016-06-22 04:53:31,15514
2016-06-22 04:54:31,15514
2016-06-22 04:55:32,15514
2016-06-22 04:56:33,15514
2016-06-22 04:57:33,15514
2016-06-22 04:58:34,15514
2016-06-22 04:59:35,15514
2016-06-22 05:00:35,15514
2016-06-22 05:01:36,15514
2016-06-22 05:02:36,15514
2016-06-22 05:03:37,15514
2016-06-22 05:04:38,15514
2016-06-22 05:05:38,15514
2016-06-22 05:06:39,15514
2016-06-22 05:07:40,15514
2016-06-22 05:08:40,15514
2016-06-22 05:09:41,15514
2016-06-22 05:10:42,15514
2016-06-22 05:11:42,15514
2016-06-22 05:12:43,15514
2016-06-22 05:13:44,15514
2016-06-22 05:14:44,15514
2016-06-22 05:15:45,15514
2016-06-22 05:16:46,15514
2016-06-22 05:17:46,15514
2016-06-22 05:18:47,15514
2016-06-22 05:19:48,15514
2016-06-22 05:20:48,15514
2016-06-22 05:21:49,15514
2016-06-22 05:22:49,15514
2016-06-22 05:23:50,15514
2016-06-22 05:24:51,15514
2016-06-22 05:25:51,15514
2016-06-22 05:26:52,15514
2016-06-22 05:27:53,15514
2016-06-22 05:28:53,15514
2016-06-22 05:29:54,15514
2016-06-22 05:30:55,15514
2016-06-22 05:31:55,15514
2016-06-22 05:32:56,15514
2016-06-22 05:33:56,15514
2016-06-22 05:34:57,15514
2016-06-22 05:35:58,15514
2016-06-22 05:36:58,15514
2016-06-22 05:37:59,15514
2016-06-22 05:39:00,15514
2016-06-22 05:40:00,15514
2016-06-22 05:41:14,15514
2016-06-22 05:42:15,15514
2016-06-22 05:43:15,15514
2016-06-22 05:44:16,15514
2016-06-22 05:45:18,15514
2016-06-22 05:46:17,15514
2016-06-22 05:47:18,15514
2016-06-22 05:48:19,15514
2016-06-22 05:49:19,15514
2016-06-22 05:50:20,15514
2016-06-22 05:51:21,15514
2016-06-22 05:52:23,15514
2016-06-22 05:53:22,15514
2016-06-22 05:54:23,15514
2016-06-22 05:55:24,15514
2016-06-22 05:56:24,15514
2016-06-22 05:57:25,15514
2016-06-22 05:58:25,15514
2016-06-22 05:59:26,15514
2016-06-22 06:00:27,15514
2016-06-22 06:01:27,15514
2016-06-22 06:02:28,15514
2016-06-22 06:03:29,15514
2016-06-22 06:04:29,15514
2016-06-22 06:05:30,15514
2016-06-22 06:06:31,15514
2016-06-22 06:07:31,15514
2016-06-22 06:08:32,15514
2016-06-22 06:09:33,15514
2016-06-22 06:10:33,15514
2016-06-22 06:11:34,15514
2016-06-22 06:12:34,15514
2016-06-22 06:13:35,15514
2016-06-22 06:14:36,15514
2016-06-22 06:15:36,15514
2016-06-22 06:16:37,15514
2016-06-22 06:17:38,15514
2016-06-22 06:18:38,15514
2016-06-22 06:19:39,15514
2016-06-22 06:20:39,15514
2016-06-22 06:21:42,15514
2016-06-22 06:22:41,15514
2016-06-22 06:23:41,15514
2016-06-22 06:24:42,15514
2016-06-22 06:25:43,15514
2016-06-22 06:26:43,15514
2016-06-22 06:27:44,15514
2016-06-22 06:28:45,15514
2016-06-22 06:29:46,15514
2016-06-22 06:30:49,15514
2016-06-22 06:31:48,15514
2016-06-22 06:32:49,15514
2016-06-22 06:33:49,15514
2016-06-22 06:52:03,15515
2016-06-22 06:53:03,15515
2016-06-22 06:54:04,15515
2016-06-22 06:55:05,15515
2016-06-22 06:56:05,15515
2016-06-22 06:57:06,15515
2016-06-22 06:58:07,15515
2016-06-22 06:59:07,15515
2016-06-22 07:00:08,15515
2016-06-22 07:01:08,15515
2016-06-22 07:02:09,15515
2016-06-22 07:03:10,15515
2016-06-22 07:04:10,15515
2016-06-22 07:05:11,15515
2016-06-22 07:06:12,15515
2016-06-22 07:07:12,15515
2016-06-22 07:08:13,15515
2016-06-22 07:09:13,15515
2016-06-22 07:10:14,15515
2016-06-22 07:11:15,15515
2016-06-22 07:12:15,15515
2016-06-22 07:13:16,15515
2016-06-22 07:14:17,15515
2016-06-22 07:15:17,15515
2016-06-22 07:16:18,15515
2016-06-22 07:17:18,15515
2016-06-22 07:18:21,15515
2016-06-22 07:19:21,15515
2016-06-22 07:20:22,15515
2016-06-22 07:21:22,15515
2016-06-22 07:22:23,15515
2016-06-22 07:23:24,15515
2016-06-22 07:24:24,15515
2016-06-22 07:25:25,15515
2016-06-22 07:26:26,15515
2016-06-22 07:27:26,15515
2016-06-22 07:28:27,15515
2016-06-22 07:29:28,15515
2016-06-22 07:30:28,15515
2016-06-22 07:31:29,15515
2016-06-22 07:32:30,15515
2016-06-22 07:33:30,15515
2016-06-22 07:34:31,15515
2016-06-22 07:35:31,15515
2016-06-22 07:36:32,15515
2016-06-22 07:37:33,15515
2016-06-22 07:38:34,15515
2016-06-22 07:39:34,15515
2016-06-22 07:40:35,15515
2016-06-22 07:41:35,15515
2016-06-22 07:42:37,15515
2016-06-22 07:43:37,15515
2016-06-22 07:44:37,15515
2016-06-22 07:45:38,15515
2016-06-22 07:46:39,15515
2016-06-22 07:47:39,15515
2016-06-22 07:48:40,15515
2016-06-22 07:49:40,15515
2016-06-22 07:50:41,15515
2016-06-22 07:51:42,15515
2016-06-22 07:52:42,15515
2016-06-22 07:53:43,15515
2016-06-22 07:54:44,15515
2016-06-22 07:55:45,15515
2016-06-22 07:56:45,15515
2016-06-22 07:57:46,15515
2016-06-22 07:58:46,15515
2016-06-22 07:59:47,15515
2016-06-22 08:00:48,15515
2016-06-22 08:01:48,15515
2016-06-22 08:02:49,15515
2016-06-22 08:03:50,15515
2016-06-22 08:04:50,15515
2016-06-22 08:05:51,15515
2016-06-22 08:06:52,15515
2016-06-22 08:07:52,15515
2016-06-22 08:08:53,15515
2016-06-22 08:09:54,15516
2016-06-22 08:10:54,15516
2016-06-22 08:11:55,15516
2016-06-22 08:12:55,15516
2016-06-22 08:13:56,15516
2016-06-22 08:14:57,15516
2016-06-22 08:15:57,15516
2016-06-22 08:16:58,15516
2016-06-22 08:17:59,15516
2016-06-22 08:18:59,15516
2016-06-22 08:20:00,15516
2016-06-22 08:21:01,15516
2016-06-22 08:22:01,15516
2016-06-22 08:23:02,15516
2016-06-22 08:24:03,15516
2016-06-22 08:25:03,15516
2016-06-22 08:26:04,15516
2016-06-22 08:27:04,15516
2016-06-22 08:28:05,15516
2016-06-22 08:29:06,15516
2016-06-22 08:30:06,15516
2016-06-22 08:31:07,15516
2016-06-22 08:32:08,15516
2016-06-22 08:33:08,15516
2016-06-22 08:34:12,15516
2016-06-22 08:35:11,15516
2016-06-22 08:36:12,15516
2016-06-22 08:37:13,15516
2016-06-22 08:38:13,15516
2016-06-22 08:39:14,15516
2016-06-22 08:40:17,15516
2016-06-22 08:41:17,15516
2016-06-22 08:42:18,15516
2016-06-22 08:43:19,15516
2016-06-22 08:44:19,15516
2016-06-22 08:45:20,15516
2016-06-22 08:46:21,15516
2016-06-22 08:47:21,15516
2016-06-22 08:48:22,15516
2016-06-22 08:49:23,15516
2016-06-22 08:50:23,15516
2016-06-22 08:51:24,15516
2016-06-22 08:52:25,15516
2016-06-22 08:53:25,15516
2016-06-22 08:54:26,15516
2016-06-22 08:55:26,15516
2016-06-22 08:56:27,15516
2016-06-22 08:57:28,15516
2016-06-22 08:58:29,15516
2016-06-22 08:59:30,15516
2016-06-22 09:00:30,15516
2016-06-22 09:01:31,15516
2016-06-22 09:02:31,15516
2016-06-22 09:03:32,15516
2016-06-22 09:04:32,15516
2016-06-22 09:05:33,15516
2016-06-22 09:06:34,15516
2016-06-22 09:07:34,15516
2016-06-22 09:08:35,15516
2016-06-22 09:09:36,15516
2016-06-22 09:10:36,15516
2016-06-22 09:11:37,15516
2016-06-22 09:12:38,15516
2016-06-22 09:13:38,15516
2016-06-22 09:14:39,15516
2016-06-22 09:15:40,15516
2016-06-22 09:16:40,15516
2016-06-22 09:17:41,15516
2016-06-22 09:18:42,15516
2016-06-22 09:19:42,15516
2016-06-22 09:20:43,15516
2016-06-22 09:21:43,15516
2016-06-22 09:22:44,15516
2016-06-22 09:23:45,15516
2016-06-22 09:24:45,15516
2016-06-22 09:25:46,15516
2016-06-22 09:26:47,15516
2016-06-22 09:27:47,15517
2016-06-22 09:28:48,15518
2016-06-22 09:29:48,15518
2016-06-22 09:30:50,15519
2016-06-22 09:31:50,15520
2016-06-22 09:32:50,15521
2016-06-22 09:33:51,15521
2016-06-22 09:34:52,15522
2016-06-22 09:35:52,15523
2016-06-22 09:36:53,15523
2016-06-22 09:37:54,15524
2016-06-22 09:38:54,15525
2016-06-22 09:39:55,15525
2016-06-22 09:40:56,15526
2016-06-22 09:41:56,15527
2016-06-22 09:42:57,15528
2016-06-22 09:43:57,15528
2016-06-22 09:44:58,15529
2016-06-22 09:45:59,15530
2016-06-22 09:46:59,15530
2016-06-22 09:48:00,15531
2016-06-22 09:49:01,15532
2016-06-22 09:50:01,15532
2016-06-22 09:51:02,15533
2016-06-22 09:52:02,15534
2016-06-22 09:53:03,15535
2016-06-22 09:54:04,15535
2016-06-22 09:55:04,15536
2016-06-22 09:56:05,15537
2016-06-22 09:57:06,15537
2016-06-22 09:58:07,15538
2016-06-22 09:59:07,15539
2016-06-22 10:00:22,15539
2016-06-22 10:01:10,15540
2016-06-22 10:02:11,15541
2016-06-22 10:03:12,15541
2016-06-22 10:04:13,15542
2016-06-22 10:05:13,15543
2016-06-22 10:06:14,15544
2016-06-22 10:07:15,15544
2016-06-22 10:08:18,15545
2016-06-22 10:09:19,15546
2016-06-22 10:10:19,15546
2016-06-22 10:11:20,15547
2016-06-22 10:12:21,15548
2016-06-22 10:13:21,15548
2016-06-22 10:14:22,15549
2016-06-22 10:15:23,15550
2016-06-22 10:16:24,15551
2016-06-22 10:17:24,15551
2016-06-22 10:18:25,15552
2016-06-22 10:19:25,15553
2016-06-22 10:20:26,15553
2016-06-22 10:21:27,15554
2016-06-22 10:22:27,15555
2016-06-22 10:23:28,15555
2016-06-22 10:24:29,15556
2016-06-22 10:25:29,15557
2016-06-22 10:26:30,15557
2016-06-22 10:27:31,15558
2016-06-22 10:28:35,15559
2016-06-22 10:29:37,15560
2016-06-22 10:30:36,15560
2016-06-22 10:31:37,15561
2016-06-22 10:32:38,15562
2016-06-22 10:33:38,15562
2016-06-22 10:34:39,15563
2016-06-22 10:35:39,15564
2016-06-22 10:36:40,15564
2016-06-22 10:37:41,15565
2016-06-22 10:38:41,15566
2016-06-22 10:39:42,15567
2016-06-22 10:40:43,15567
2016-06-22 10:41:45,15568
2016-06-22 10:42:45,15569
2016-06-22 10:43:46,15569
2016-06-22 10:44:46,15570
2016-06-22 10:45:47,15571
2016-06-22 10:46:48,15571
2016-06-22 10:47:48,15572
2016-06-22 10:48:49,15573
2016-06-22 10:49:49,15573
2016-06-22 10:50:52,15574
2016-06-22 10:51:51,15575
2016-06-22 10:52:52,15575
2016-06-22 10:53:52,15576
2016-06-22 10:54:53,15577
2016-06-22 10:55:53,15577
2016-06-22 10:56:54,15578
2016-06-22 10:57:55,15579
2016-06-22 10:58:55,15580
2016-06-22 10:59:56,15580
2016-06-22 11:00:57,15581
2016-06-22 11:01:57,15582
2016-06-22 11:02:58,15582
2016-06-22 11:03:58,15583
2016-06-22 11:04:59,15584
2016-06-22 11:06:00,15584
2016-06-22 11:07:00,15585
2016-06-22 11:08:01,15586
2016-06-22 11:09:02,15586
2016-06-22 11:10:02,15587
2016-06-22 11:11:03,15588
2016-06-22 11:12:04,15588
2016-06-22 11:13:04,15589
2016-06-22 11:14:06,15590
2016-06-22 11:15:06,15590
2016-06-22 11:16:06,15591
2016-06-22 11:17:07,15592
2016-06-22 11:18:08,15592
2016-06-22 11:19:08,15593
2016-06-22 11:20:09,15594
2016-06-22 11:21:09,15594
2016-06-22 11:22:10,15595
2016-06-22 11:23:11,15596
2016-06-22 11:24:11,15596
2016-06-22 11:25:13,15597
2016-06-22 11:26:13,15597
2016-06-22 11:27:14,15598
2016-06-22 11:28:14,15599
2016-06-22 11:29:15,15599
2016-06-22 11:30:16,15600
2016-06-22 11:31:16,15601
2016-06-22 11:32:17,15601
2016-06-22 11:33:18,15602
2016-06-22 11:34:18,15603
2016-06-22 11:35:20,15603
2016-06-22 11:36:20,15604
2016-06-22 11:37:20,15605
2016-06-22 11:38:21,15605
2016-06-22 11:39:22,15606
2016-06-22 11:40:24,15607
2016-06-22 11:41:23,15611
2016-06-22 11:42:24,15615
2016-06-22 11:43:24,15620
2016-06-22 11:44:25,15624
2016-06-22 11:45:26,15628
2016-06-22 11:46:26,15633
2016-06-22 11:47:27,15637
2016-06-22 11:48:27,15641
2016-06-22 11:49:28,15646
2016-06-22 11:50:29,15650
2016-06-22 11:51:29,15654
2016-06-22 11:52:30,15658
2016-06-22 11:53:31,15663
2016-06-22 11:54:31,15667
2016-06-22 11:55:32,15671
2016-06-22 11:56:32,15675
2016-06-22 11:57:33,15680
2016-06-22 11:58:36,15684
2016-06-22 11:59:36,15688
2016-06-22 12:00:37,15692
2016-06-22 12:01:37,15697
2016-06-22 12:02:38,15701
2016-06-22 12:03:39,15705
2016-06-22 12:04:43,15709
2016-06-22 12:05:43,15714
2016-06-22 12:06:46,15718
2016-06-22 12:07:46,15722
2016-06-22 12:08:46,15726
2016-06-22 12:09:47,15730
2016-06-22 12:10:47,15734
2016-06-22 12:11:48,15739
2016-06-22 12:12:48,15743
2016-06-22 12:13:49,15747
2016-06-22 12:14:50,15751
2016-06-22 12:15:51,15755
2016-06-22 12:16:51,15759
2016-06-22 12:17:52,15763
2016-06-22 12:18:52,15767
2016-06-22 12:19:53,15772
2016-06-22 12:20:54,15776
2016-06-22 12:21:54,15780
2016-06-22 12:22:55,15784
2016-06-22 12:23:56,15788
2016-06-22 12:24:56,15792
2016-06-22 12:25:57,15796
2016-06-22 12:26:58,15800
2016-06-22 12:27:58,15804
2016-06-22 12:28:59,15808
2016-06-22 12:30:00,15812
2016-06-22 12:31:00,15817
2016-06-22 12:32:01,15821
2016-06-22 12:33:02,15825
2016-06-22 12:34:02,15829
2016-06-22 12:35:03,15833
2016-06-22 12:36:03,15837
2016-06-22 12:37:04,15841
2016-06-22 12:38:05,15845
2016-06-22 12:39:05,15849
2016-06-22 12:40:06,15854
2016-06-22 12:41:07,15858
2016-06-22 12:42:07,15862
2016-06-22 12:43:08,15866
2016-06-22 12:44:09,15870
2016-06-22 12:45:09,15874
2016-06-22 12:46:10,15879
2016-06-22 12:47:10,15883
2016-06-22 12:48:11,15887
2016-06-22 12:49:12,15891
2016-06-22 12:50:12,15895
2016-06-22 12:51:13,15899
2016-06-22 12:52:14,15904
2016-06-22 12:53:14,15908
2016-06-22 12:54:15,15912
2016-06-22 12:55:16,15916
2016-06-22 12:56:16,15921
2016-06-22 12:57:17,15925
2016-06-22 12:58:18,15929
2016-06-22 12:59:18,15933
2016-06-22 13:00:19,15938
2016-06-22 13:01:20,15942
2016-06-22 13:02:20,15946
2016-06-22 13:03:21,15950
2016-06-22 13:04:21,15955
2016-06-22 13:05:22,15959
2016-06-22 13:06:23,15963
2016-06-22 13:07:23,15968
2016-06-22 13:08:24,15972
2016-06-22 13:09:25,15976
2016-06-22 13:10:27,15981
2016-06-22 13:11:27,15985
2016-06-22 13:12:28,15989
2016-06-22 13:13:28,15994
2016-06-22 13:14:29,15998
2016-06-22 13:15:29,16002
2016-06-22 13:16:30,16007
2016-06-22 13:17:31,16011
2016-06-22 13:18:31,16015
2016-06-22 13:19:32,16020
2016-06-22 13:20:33,16024
2016-06-22 13:21:34,16028
2016-06-22 13:22:35,16033
2016-06-22 13:23:35,16037
2016-06-22 13:24:36,16042
2016-06-22 13:25:37,16046
2016-06-22 13:26:37,16050
2016-06-22 13:27:38,16055
2016-06-22 13:28:39,16059
2016-06-22 13:29:44,16064
2016-06-22 13:30:43,16069
2016-06-22 13:31:45,16072
2016-06-22 13:32:44,16073
2016-06-22 13:33:45,16074
2016-06-22 13:34:46,16074
2016-06-22 13:35:46,16075
2016-06-22 13:36:48,16076
2016-06-22 13:37:48,16086
2016-06-22 13:38:50,16087
2016-06-22 13:39:57,16089
2016-06-22 13:40:58,16090
2016-06-22 13:42:00,16091
2016-06-22 13:43:00,16091
2016-06-22 13:44:01,16092
2016-06-22 13:45:02,16093
2016-06-22 13:46:02,16093
2016-06-22 13:47:03,16094
2016-06-22 13:48:04,16095
2016-06-22 13:49:04,16095
2016-06-22 13:50:05,16096
2016-06-22 13:51:06,16097
2016-06-22 13:52:06,16097
2016-06-22 13:53:07,16098
2016-06-22 13:54:08,16099
2016-06-22 13:55:08,16099
2016-06-22 13:56:09,16100
2016-06-22 13:57:09,16102
2016-06-22 13:58:10,16103
2016-06-22 13:59:11,16105
2016-06-22 14:00:11,16109
2016-06-22 14:01:12,16112
2016-06-22 14:02:13,16115
2016-06-22 14:03:13,16117
2016-06-22 14:04:14,16118
2016-06-22 14:05:15,16119
2016-06-22 14:06:16,16120
2016-06-22 14:07:16,16122
2016-06-22 14:08:17,16125
2016-06-22 14:09:17,16128
2016-06-22 14:10:18,16129
2016-06-22 14:11:18,16130
2016-06-22 14:12:19,16133
2016-06-22 14:13:20,16136
2016-06-22 14:14:20,16137
2016-06-22 14:15:23,16138
2016-06-22 14:16:22,16138
2016-06-22 14:17:26,16139
2016-06-22 14:18:28,16140
2016-06-22 14:19:28,16140
2016-06-22 14:20:25,16141
2016-06-22 14:21:26,16142
2016-06-22 14:22:26,16142
2016-06-22 14:23:27,16143
2016-06-22 14:24:30,16144
2016-06-22 14:25:30,16144
2016-06-22 14:26:33,16145
2016-06-22 14:27:44,16146
2016-06-22 14:28:32,16146
2016-06-22 14:29:34,16147
2016-06-22 14:30:34,16148
2016-06-22 14:31:36,16148
2016-06-22 14:32:36,16149
2016-06-22 14:33:36,16150
2016-06-22 14:34:37,16150
2016-06-22 14:35:38,16151
2016-06-22 14:36:42,16152
2016-06-22 14:37:42,16152
2016-06-22 14:38:43,16153
2016-06-22 14:39:44,16154
2016-06-22 14:40:44,16154
2016-06-22 14:41:45,16155
2016-06-22 14:42:45,16156
2016-06-22 14:43:46,16156
2016-06-22 14:44:47,16157
2016-06-22 14:45:47,16158
2016-06-22 14:46:48,16158
2016-06-22 14:47:51,16159
2016-06-22 14:48:51,16159
2016-06-22 14:49:51,16160
2016-06-22 14:50:52,16161
2016-06-22 14:51:53,16161
2016-06-22 14:52:53,16162
2016-06-22 14:53:54,16163
2016-06-22 14:54:55,16163
2016-06-22 14:55:55,16164
2016-06-22 14:56:56,16165
2016-06-22 14:57:57,16165
2016-06-22 14:58:57,16166
2016-06-22 14:59:58,16167
2016-06-22 15:00:59,16167
2016-06-22 15:01:59,16168
2016-06-22 15:03:00,16169
2016-06-22 15:04:00,16169
2016-06-22 15:05:02,16170
2016-06-22 15:06:02,16170
2016-06-22 15:07:02,16171
2016-06-22 15:08:03,16172
2016-06-22 15:09:04,16172
2016-06-22 15:10:05,16173
2016-06-22 15:11:05,16174
2016-06-22 15:12:05,16174
2016-06-22 15:13:06,16175
2016-06-22 15:14:07,16175
2016-06-22 15:15:07,16176
2016-06-22 15:16:08,16177
2016-06-22 15:17:08,16177
2016-06-22 15:18:09,16178
2016-06-22 15:19:10,16179
2016-06-22 15:20:10,16179
2016-06-22 15:21:11,16180
2016-06-22 15:22:12,16181
2016-06-22 15:23:12,16181
2016-06-22 15:24:14,16182
2016-06-22 15:25:14,16182
2016-06-22 15:26:15,16183
2016-06-22 15:27:15,16187
2016-06-22 15:28:16,16191
2016-06-22 15:29:17,16195
2016-06-22 15:30:17,16200
2016-06-22 15:31:18,16204
2016-06-22 15:32:18,16208
2016-06-22 15:33:19,16213
2016-06-22 15:34:20,16217
2016-06-22 15:35:20,16221
2016-06-22 15:36:23,16226
2016-06-22 15:37:22,16230
2016-06-22 15:38:23,16234
2016-06-22 15:39:24,16239
2016-06-22 15:40:24,16243
2016-06-22 15:41:25,16247
2016-06-22 15:42:26,16251
2016-06-22 15:43:26,16256
2016-06-22 15:44:29,16260
2016-06-22 15:45:28,16264
2016-06-22 15:46:28,16268
2016-06-22 15:47:33,16273
2016-06-22 15:48:35,16277
2016-06-22 15:49:33,16281
2016-06-22 15:50:33,16285
2016-06-22 15:51:34,16290
2016-06-22 15:52:36,16294
2016-06-22 15:53:36,16298
2016-06-22 15:54:36,16302
2016-06-22 15:55:37,16307
2016-06-22 15:56:37,16311
2016-06-22 15:57:38,16315
2016-06-22 15:58:39,16319
2016-06-22 15:59:39,16323
2016-06-22 16:00:40,16327
2016-06-22 16:01:41,16332
2016-06-22 16:02:41,16338
2016-06-22 16:03:42,16341
2016-06-22 16:04:43,16341
2016-06-22 16:05:43,16342
2016-06-22 16:06:44,16343
2016-06-22 16:07:44,16343
2016-06-22 16:08:45,16344
2016-06-22 16:09:46,16344
2016-06-22 16:10:46,16345
2016-06-22 16:11:47,16346
2016-06-22 16:12:48,16346
2016-06-22 16:13:49,16347
2016-06-22 16:14:49,16347
2016-06-22 16:15:50,16348
2016-06-22 16:16:51,16349
2016-06-22 16:17:53,16349
2016-06-22 16:18:52,16350
2016-06-22 16:19:53,16350
2016-06-22 16:20:53,16351
2016-06-22 16:21:54,16352
2016-06-22 16:22:55,16352
2016-06-22 16:23:55,16353
2016-06-22 16:24:56,16353
2016-06-22 16:25:57,16354
2016-06-22 16:26:58,16355
2016-06-22 16:27:58,16355
2016-06-22 16:28:59,16356
2016-06-22 16:29:59,16356
2016-06-22 16:31:00,16357
2016-06-22 16:32:01,16358
2016-06-22 16:33:02,16358
2016-06-22 16:34:08,16359
2016-06-22 16:35:04,16359
2016-06-22 16:36:04,16360
2016-06-22 16:37:04,16361
2016-06-22 16:38:05,16361
2016-06-22 16:39:06,16362
2016-06-22 16:40:06,16363
2016-06-22 16:41:07,16363
2016-06-22 16:42:08,16364
2016-06-22 16:43:08,16364
2016-06-22 16:44:09,16365
2016-06-22 16:45:09,16366
2016-06-22 16:46:10,16366
2016-06-22 16:47:11,16367
2016-06-22 16:48:11,16367
2016-06-22 16:49:12,16368
2016-06-22 16:50:13,16369
2016-06-22 16:51:13,16369
2016-06-22 16:52:14,16370
2016-06-22 16:53:15,16371
2016-06-22 16:54:15,16371
2016-06-22 16:55:16,16372
2016-06-22 16:56:16,16373
2016-06-22 16:57:17,16373
2016-06-22 16:58:21,16374
2016-06-22 16:59:18,16374
2016-06-22 17:00:19,16375
2016-06-22 17:01:19,16376
2016-06-22 17:02:20,16376
2016-06-22 17:03:21,16377
2016-06-22 17:04:22,16378
2016-06-22 17:05:22,16378
2016-06-22 17:06:23,16379
2016-06-22 17:07:23,16380
2016-06-22 17:08:24,16380
2016-06-22 17:09:25,16381
2016-06-22 17:10:25,16382
2016-06-22 17:11:26,16382
2016-06-22 17:12:27,16383
2016-06-22 17:13:27,16384
2016-06-22 17:14:30,16384
2016-06-22 17:15:29,16385
2016-06-22 17:16:30,16386
2016-06-22 17:17:30,16386
2016-06-22 17:18:33,16387
2016-06-22 17:19:33,16388
